date,indicator,value,unit,source,source_url,updated_at,frequency,confidence,note
2026-04-20,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.466994,daily,C,Inferred from SHFE-LME premium sign
2026-04-21,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.466996,daily,C,Inferred from SHFE-LME premium sign
2026-04-22,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.466997,daily,C,Inferred from SHFE-LME premium sign
2026-04-23,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.466998,daily,C,Inferred from SHFE-LME premium sign
2026-04-24,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.466999,daily,C,Inferred from SHFE-LME premium sign
2026-04-27,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467000,daily,C,Inferred from SHFE-LME premium sign
2026-04-28,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467001,daily,C,Inferred from SHFE-LME premium sign
2026-04-29,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467003,daily,C,Inferred from SHFE-LME premium sign
2026-04-30,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467004,daily,C,Inferred from SHFE-LME premium sign
2026-05-06,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467005,daily,C,Inferred from SHFE-LME premium sign
2026-05-07,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467006,daily,C,Inferred from SHFE-LME premium sign
2026-05-08,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467007,daily,C,Inferred from SHFE-LME premium sign
2026-05-11,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467008,daily,C,Inferred from SHFE-LME premium sign
2026-05-12,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467009,daily,C,Inferred from SHFE-LME premium sign
2026-05-13,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467010,daily,C,Inferred from SHFE-LME premium sign
2026-05-14,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467011,daily,C,Inferred from SHFE-LME premium sign
2026-05-15,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467013,daily,C,Inferred from SHFE-LME premium sign
2026-05-18,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467014,daily,C,Inferred from SHFE-LME premium sign
2026-05-19,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467015,daily,C,Inferred from SHFE-LME premium sign
2026-05-20,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467016,daily,C,Inferred from SHFE-LME premium sign
2026-05-21,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467017,daily,C,Inferred from SHFE-LME premium sign
2026-05-22,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467018,daily,C,Inferred from SHFE-LME premium sign
2026-05-25,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467020,daily,C,Inferred from SHFE-LME premium sign
2026-05-26,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467021,daily,C,Inferred from SHFE-LME premium sign
2026-05-27,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467022,daily,C,Inferred from SHFE-LME premium sign
2026-05-28,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467023,daily,C,Inferred from SHFE-LME premium sign
2026-05-29,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467024,daily,C,Inferred from SHFE-LME premium sign
2026-06-01,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467025,daily,C,Inferred from SHFE-LME premium sign
2026-06-02,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467026,daily,C,Inferred from SHFE-LME premium sign
2026-06-03,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467027,daily,C,Inferred from SHFE-LME premium sign
2026-06-04,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467028,daily,C,Inferred from SHFE-LME premium sign
2026-06-05,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467029,daily,C,Inferred from SHFE-LME premium sign
2026-06-08,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467031,daily,C,Inferred from SHFE-LME premium sign
2026-06-09,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467032,daily,C,Inferred from SHFE-LME premium sign
2026-06-10,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467043,daily,C,Inferred from SHFE-LME premium sign
2026-06-11,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467044,daily,C,Inferred from SHFE-LME premium sign
2026-06-12,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467045,daily,C,Inferred from SHFE-LME premium sign
2026-06-15,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467047,daily,C,Inferred from SHFE-LME premium sign
2026-06-16,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467048,daily,C,Inferred from SHFE-LME premium sign
2026-06-17,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467049,daily,C,Inferred from SHFE-LME premium sign
2026-06-18,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467050,daily,C,Inferred from SHFE-LME premium sign
2026-06-22,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467051,daily,C,Inferred from SHFE-LME premium sign
2026-06-23,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467053,daily,C,Inferred from SHFE-LME premium sign
2026-06-24,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467054,daily,C,Inferred from SHFE-LME premium sign
2026-06-25,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467055,daily,C,Inferred from SHFE-LME premium sign
2026-06-26,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467057,daily,C,Inferred from SHFE-LME premium sign
2026-06-29,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467058,daily,C,Inferred from SHFE-LME premium sign
2026-06-30,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467059,daily,C,Inferred from SHFE-LME premium sign
2026-07-01,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467060,daily,C,Inferred from SHFE-LME premium sign
2026-07-02,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467061,daily,C,Inferred from SHFE-LME premium sign
2026-07-03,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467062,daily,C,Inferred from SHFE-LME premium sign
2026-07-06,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467063,daily,C,Inferred from SHFE-LME premium sign
2026-07-07,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467065,daily,C,Inferred from SHFE-LME premium sign
2026-07-08,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467066,daily,C,Inferred from SHFE-LME premium sign
2026-07-09,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467067,daily,C,Inferred from SHFE-LME premium sign
2026-07-10,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467068,daily,C,Inferred from SHFE-LME premium sign
2026-07-13,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467069,daily,C,Inferred from SHFE-LME premium sign
2026-07-14,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467070,daily,C,Inferred from SHFE-LME premium sign
2026-07-15,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467071,daily,C,Inferred from SHFE-LME premium sign
2026-07-16,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467072,daily,C,Inferred from SHFE-LME premium sign
2026-07-17,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467073,daily,C,Inferred from SHFE-LME premium sign
2026-07-20,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467075,daily,C,Inferred from SHFE-LME premium sign
2026-07-21,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467076,daily,C,Inferred from SHFE-LME premium sign
2026-07-22,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467077,daily,C,Inferred from SHFE-LME premium sign
2026-07-23,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467078,daily,C,Inferred from SHFE-LME premium sign
2026-07-24,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467079,daily,C,Inferred from SHFE-LME premium sign
2026-07-27,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467080,daily,C,Inferred from SHFE-LME premium sign
2026-07-28,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467081,daily,C,Inferred from SHFE-LME premium sign
2026-07-29,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467082,daily,C,Inferred from SHFE-LME premium sign
2026-07-30,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467083,daily,C,Inferred from SHFE-LME premium sign
2026-07-31,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467085,daily,C,Inferred from SHFE-LME premium sign
2026-08-03,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467086,daily,C,Inferred from SHFE-LME premium sign
2026-08-04,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467087,daily,C,Inferred from SHFE-LME premium sign
2026-08-05,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467088,daily,C,Inferred from SHFE-LME premium sign
2026-08-06,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467089,daily,C,Inferred from SHFE-LME premium sign
2026-08-07,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467090,daily,C,Inferred from SHFE-LME premium sign
2026-08-10,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467091,daily,C,Inferred from SHFE-LME premium sign
2026-08-11,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467092,daily,C,Inferred from SHFE-LME premium sign
2026-08-12,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467093,daily,C,Inferred from SHFE-LME premium sign
2026-08-13,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467094,daily,C,Inferred from SHFE-LME premium sign
2026-08-14,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467096,daily,C,Inferred from SHFE-LME premium sign
2026-08-17,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467097,daily,C,Inferred from SHFE-LME premium sign
2026-08-18,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467098,daily,C,Inferred from SHFE-LME premium sign
2026-08-19,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467099,daily,C,Inferred from SHFE-LME premium sign
2026-08-20,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467100,daily,C,Inferred from SHFE-LME premium sign
2026-08-21,term_structure,backwardation,label,derived,,2026-08-22T00:05:37.467102,daily,C,Inferred from SHFE-LME premium sign
2026-06-29,transformer_tender_value,40.0,CNY_100m,国家电网,,2026-08-22T00:05:37.469707,batch,C,变压器类招标金额约40亿元; from data/raw/grid_indicators_2026.csv
2026-06-30,uhv_approved_projects,400.0,CNY_100m,发改委,,2026-08-22T00:05:37.469713,semiannual,B,特高压项目核准金额上半年下限; source value >400; from data/raw/grid_indicators_2026.csv
2025-05-27,us_10y_real_rate,2.11,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-07-01T10:02:51.371450,daily,A,
2025-05-28,us_10y_real_rate,2.15,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-07-02T02:41:03.063570,daily,A,
2025-05-29,us_10y_real_rate,2.11,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-07-03T00:04:40.190302,daily,A,
2025-05-30,us_10y_real_rate,2.07,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-07-04T00:03:16.767723,daily,A,
2025-06-02,us_10y_real_rate,2.13,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-07-07T00:04:29.493408,daily,A,
2025-06-03,us_10y_real_rate,2.14,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-07-08T00:01:44.370179,daily,A,
2025-06-04,us_10y_real_rate,2.06,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-07-09T00:03:20.074760,daily,A,
2025-06-05,us_10y_real_rate,2.11,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-07-10T00:03:03.244897,daily,A,
2025-06-06,us_10y_real_rate,2.2,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-07-11T00:04:27.223498,daily,A,
2025-06-09,us_10y_real_rate,2.18,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-07-14T00:02:10.331703,daily,A,
2025-06-10,us_10y_real_rate,2.18,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-07-15T00:04:38.527259,daily,A,
2025-06-11,us_10y_real_rate,2.14,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-07-16T00:02:40.327211,daily,A,
2025-06-12,us_10y_real_rate,2.11,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-07-17T09:02:10.092863,daily,A,
2025-06-13,us_10y_real_rate,2.13,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-07-18T00:02:29.478578,daily,A,
2025-06-16,us_10y_real_rate,2.16,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-07-21T00:03:57.170768,daily,A,
2025-06-17,us_10y_real_rate,2.08,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-07-22T00:04:26.909383,daily,A,
2025-06-18,us_10y_real_rate,2.07,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-07-23T00:06:24.794562,daily,A,
2025-06-20,us_10y_real_rate,2.05,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-07-25T00:02:21.115005,daily,A,
2025-06-23,us_10y_real_rate,2.04,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-07-28T00:02:24.637624,daily,A,
2025-06-24,us_10y_real_rate,2.01,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-07-29T00:03:49.546931,daily,A,
2025-06-25,us_10y_real_rate,2.01,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-07-30T00:05:14.956433,daily,A,
2025-06-26,us_10y_real_rate,1.98,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-07-31T00:04:44.974228,daily,A,
2025-06-27,us_10y_real_rate,2.0,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-01T00:06:39.257648,daily,A,
2025-06-30,us_10y_real_rate,1.95,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-04T10:01:24.987633,daily,A,
2025-07-01,us_10y_real_rate,1.97,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-05T00:04:01.239804,daily,A,
2025-07-02,us_10y_real_rate,2.0,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-06T09:07:56.166553,daily,A,
2025-07-03,us_10y_real_rate,2.02,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-07T00:04:54.289457,daily,A,
2025-07-07,us_10y_real_rate,2.05,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-11T00:06:37.808548,daily,A,
2025-07-08,us_10y_real_rate,2.07,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-12T00:00:48.764096,daily,A,
2025-07-09,us_10y_real_rate,2.01,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-13T00:01:34.956039,daily,A,
2025-07-10,us_10y_real_rate,2.01,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-14T00:02:50.069791,daily,A,
2025-07-11,us_10y_real_rate,2.06,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-15T00:02:53.784831,daily,A,
2025-07-14,us_10y_real_rate,2.04,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-17T00:05:18.931836,daily,A,
2025-07-15,us_10y_real_rate,2.09,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-19T00:04:51.967970,daily,A,
2025-07-16,us_10y_real_rate,2.05,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-20T00:02:50.122915,daily,A,
2025-07-17,us_10y_real_rate,2.04,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-21T00:03:13.500743,daily,A,
2025-07-18,us_10y_real_rate,2.03,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.820803,daily,A,
2025-07-21,us_10y_real_rate,1.98,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.820859,daily,A,
2025-07-22,us_10y_real_rate,1.96,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.820904,daily,A,
2025-07-23,us_10y_real_rate,2.03,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.820947,daily,A,
2025-07-24,us_10y_real_rate,1.98,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.820990,daily,A,
2025-07-25,us_10y_real_rate,1.96,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.821042,daily,A,
2025-07-28,us_10y_real_rate,1.98,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.821086,daily,A,
2025-07-29,us_10y_real_rate,1.91,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.821129,daily,A,
2025-07-30,us_10y_real_rate,1.96,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.821171,daily,A,
2025-07-31,us_10y_real_rate,1.98,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.821213,daily,A,
2025-08-01,us_10y_real_rate,1.9,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.821255,daily,A,
2025-08-04,us_10y_real_rate,1.85,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.821297,daily,A,
2025-08-05,us_10y_real_rate,1.86,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.821338,daily,A,
2025-08-06,us_10y_real_rate,1.88,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.821379,daily,A,
2025-08-07,us_10y_real_rate,1.88,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.821419,daily,A,
2025-08-08,us_10y_real_rate,1.88,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.821460,daily,A,
2025-08-11,us_10y_real_rate,1.87,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.821501,daily,A,
2025-08-12,us_10y_real_rate,1.91,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.821542,daily,A,
2025-08-13,us_10y_real_rate,1.87,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.821583,daily,A,
2025-08-14,us_10y_real_rate,1.9,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.821644,daily,A,
2025-08-15,us_10y_real_rate,1.95,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.821687,daily,A,
2025-08-18,us_10y_real_rate,1.96,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.821728,daily,A,
2025-08-19,us_10y_real_rate,1.95,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.821769,daily,A,
2025-08-20,us_10y_real_rate,1.94,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.821809,daily,A,
2025-08-21,us_10y_real_rate,1.94,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.821850,daily,A,
2025-08-22,us_10y_real_rate,1.85,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.821891,daily,A,
2025-08-25,us_10y_real_rate,1.87,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.821932,daily,A,
2025-08-26,us_10y_real_rate,1.84,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.821973,daily,A,
2025-08-27,us_10y_real_rate,1.81,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.822014,daily,A,
2025-08-28,us_10y_real_rate,1.81,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.822066,daily,A,
2025-08-29,us_10y_real_rate,1.82,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.822108,daily,A,
2025-09-02,us_10y_real_rate,1.87,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.822149,daily,A,
2025-09-03,us_10y_real_rate,1.82,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.822190,daily,A,
2025-09-04,us_10y_real_rate,1.79,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.822231,daily,A,
2025-09-05,us_10y_real_rate,1.73,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.822272,daily,A,
2025-09-08,us_10y_real_rate,1.7,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.822313,daily,A,
2025-09-09,us_10y_real_rate,1.72,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.822354,daily,A,
2025-09-10,us_10y_real_rate,1.69,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.822395,daily,A,
2025-09-11,us_10y_real_rate,1.67,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.822435,daily,A,
2025-09-12,us_10y_real_rate,1.7,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.822476,daily,A,
2025-09-15,us_10y_real_rate,1.68,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.822516,daily,A,
2025-09-16,us_10y_real_rate,1.67,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.822556,daily,A,
2025-09-17,us_10y_real_rate,1.68,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.822597,daily,A,
2025-09-18,us_10y_real_rate,1.73,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.822637,daily,A,
2025-09-19,us_10y_real_rate,1.75,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.822679,daily,A,
2025-09-22,us_10y_real_rate,1.78,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.822720,daily,A,
2025-09-23,us_10y_real_rate,1.75,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.822760,daily,A,
2025-09-24,us_10y_real_rate,1.78,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.822800,daily,A,
2025-09-25,us_10y_real_rate,1.8,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.822841,daily,A,
2025-09-26,us_10y_real_rate,1.82,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.822882,daily,A,
2025-09-29,us_10y_real_rate,1.8,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.822923,daily,A,
2025-09-30,us_10y_real_rate,1.8,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.822963,daily,A,
2025-10-01,us_10y_real_rate,1.77,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.823003,daily,A,
2025-10-02,us_10y_real_rate,1.76,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.823054,daily,A,
2025-10-03,us_10y_real_rate,1.8,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.823096,daily,A,
2025-10-06,us_10y_real_rate,1.84,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.823137,daily,A,
2025-10-07,us_10y_real_rate,1.79,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.823198,daily,A,
2025-10-08,us_10y_real_rate,1.78,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.823241,daily,A,
2025-10-09,us_10y_real_rate,1.8,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.823283,daily,A,
2025-10-10,us_10y_real_rate,1.75,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.823324,daily,A,
2025-10-14,us_10y_real_rate,1.73,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.823364,daily,A,
2025-10-15,us_10y_real_rate,1.76,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.823405,daily,A,
2025-10-16,us_10y_real_rate,1.71,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.823446,daily,A,
2025-10-17,us_10y_real_rate,1.75,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.823486,daily,A,
2025-10-20,us_10y_real_rate,1.74,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.823526,daily,A,
2025-10-21,us_10y_real_rate,1.7,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.823567,daily,A,
2025-10-22,us_10y_real_rate,1.68,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.823608,daily,A,
2025-10-23,us_10y_real_rate,1.71,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.823648,daily,A,
2025-10-24,us_10y_real_rate,1.73,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.823689,daily,A,
2025-10-27,us_10y_real_rate,1.73,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.823730,daily,A,
2025-10-28,us_10y_real_rate,1.71,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.823770,daily,A,
2025-10-29,us_10y_real_rate,1.78,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.823810,daily,A,
2025-10-30,us_10y_real_rate,1.82,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.823851,daily,A,
2025-10-31,us_10y_real_rate,1.81,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.823891,daily,A,
2025-11-03,us_10y_real_rate,1.82,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.823931,daily,A,
2025-11-04,us_10y_real_rate,1.81,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.823972,daily,A,
2025-11-05,us_10y_real_rate,1.87,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.824012,daily,A,
2025-11-06,us_10y_real_rate,1.83,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.824065,daily,A,
2025-11-07,us_10y_real_rate,1.83,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.824107,daily,A,
2025-11-10,us_10y_real_rate,1.84,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.824148,daily,A,
2025-11-12,us_10y_real_rate,1.81,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.824188,daily,A,
2025-11-13,us_10y_real_rate,1.83,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.824228,daily,A,
2025-11-14,us_10y_real_rate,1.86,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.824269,daily,A,
2025-11-17,us_10y_real_rate,1.85,pct,FRED,https://fred.stlouisfed.org/series/DFII10,2026-08-22T00:05:15.824310,daily,A,
